timestamp,hourly_usage,hourly_pct_left,hourly_reset_in,hourly_reset_at,weekly_pct_left,weekly_reset_in,weekly_reset_at,total_tokens_k,tokens_delta_k,plan
2026-07-16T05:00:01Z,,,,,100,6d 23h 34m,2026-07-23T04:34:13Z,249844,-50838,plus ($0.00)
2026-07-16T05:15:01Z,,,,,99,6d 23h 19m,2026-07-23T04:34:13Z,255349,5505,plus ($0.00)
2026-07-16T05:30:01Z,,,,,99,6d 23h 4m,2026-07-23T04:34:13Z,285537,30188,plus ($0.00)
2026-07-16T05:45:01Z,,,,,99,6d 22h 49m,2026-07-23T04:34:13Z,288532,2995,plus ($0.00)
2026-07-16T06:00:01Z,,,,,98,6d 22h 34m,2026-07-23T04:34:13Z,215639,-72893,plus ($0.00)
2026-07-16T06:15:01Z,,,,,98,6d 22h 19m,2026-07-23T04:34:13Z,262034,46395,plus ($0.00)
2026-07-16T06:30:01Z,,,,,98,6d 22h 4m,2026-07-23T04:34:13Z,262034,0,plus ($0.00)
2026-07-16T06:45:01Z,,,,,98,6d 21h 49m,2026-07-23T04:34:13Z,262445,411,plus ($0.00)
2026-07-16T07:00:02Z,,,,,98,6d 21h 34m,2026-07-23T04:34:13Z,223444,-39001,plus ($0.00)
2026-07-16T07:15:01Z,,,,,97,6d 21h 19m,2026-07-23T04:34:13Z,259467,36023,plus ($0.00)
2026-07-16T07:30:01Z,,,,,97,6d 21h 4m,2026-07-23T04:34:13Z,259467,0,plus ($0.00)
2026-07-16T07:45:01Z,,,,,97,6d 20h 49m,2026-07-23T04:34:13Z,259894,427,plus ($0.00)
2026-07-16T08:00:01Z,,,,,97,6d 20h 34m,2026-07-23T04:34:13Z,225035,-34859,plus ($0.00)
2026-07-16T08:15:01Z,,,,,97,6d 20h 19m,2026-07-23T04:34:13Z,262860,37825,plus ($0.00)
2026-07-16T08:30:01Z,,,,,97,6d 20h 4m,2026-07-23T04:34:13Z,262860,0,plus ($0.00)
2026-07-16T08:45:01Z,,,,,96,6d 19h 49m,2026-07-23T04:34:13Z,263359,499,plus ($0.00)
2026-07-16T09:00:01Z,,,,,96,6d 19h 34m,2026-07-23T04:34:13Z,226228,-37131,plus ($0.00)
2026-07-16T09:15:01Z,,,,,96,6d 19h 19m,2026-07-23T04:34:14Z,249932,23704,plus ($0.00)
2026-07-16T09:30:01Z,,,,,95,6d 19h 4m,2026-07-23T04:34:13Z,249932,0,plus ($0.00)
2026-07-16T09:45:01Z,,,,,91,6d 18h 49m,2026-07-23T04:34:13Z,250455,523,plus ($0.00)
2026-07-16T10:00:01Z,,,,,91,6d 18h 34m,2026-07-23T04:34:13Z,227335,-23120,plus ($0.00)
2026-07-16T10:15:01Z,,,,,91,6d 18h 19m,2026-07-23T04:34:13Z,246412,19077,plus ($0.00)
2026-07-16T10:30:01Z,,,,,90,6d 18h 4m,2026-07-23T04:34:13Z,246412,0,plus ($0.00)
2026-07-16T10:45:01Z,,,,,90,6d 17h 49m,2026-07-23T04:34:13Z,246889,477,plus ($0.00)
2026-07-16T11:00:01Z,,,,,88,6d 17h 34m,2026-07-23T04:34:13Z,246889,0,plus ($0.00)
2026-07-16T11:15:01Z,,,,,88,6d 17h 19m,2026-07-23T04:34:13Z,247422,533,plus ($0.00)
2026-07-16T11:30:01Z,,,,,87,6d 17h 4m,2026-07-23T04:34:13Z,247422,0,plus ($0.00)
2026-07-16T11:45:01Z,,,,,87,6d 16h 49m,2026-07-23T04:34:13Z,247933,511,plus ($0.00)
2026-07-16T12:00:01Z,,,,,85,6d 16h 34m,2026-07-23T04:34:13Z,247933,0,plus ($0.00)
2026-07-16T12:15:01Z,,,,,79,6d 16h 19m,2026-07-23T04:34:13Z,248450,517,plus ($0.00)
2026-07-16T12:30:02Z,,,,,73,6d 16h 4m,2026-07-23T04:34:13Z,248450,0,plus ($0.00)
2026-07-16T12:45:01Z,,,,,66,6d 15h 49m,2026-07-23T04:34:13Z,248939,489,plus ($0.00)
2026-07-16T13:00:01Z,,,,,57,6d 15h 34m,2026-07-23T04:34:13Z,248939,0,plus ($0.00)
2026-07-16T13:15:01Z,,,,,56,6d 15h 19m,2026-07-23T04:34:13Z,249489,550,plus ($0.00)
2026-07-16T13:30:01Z,,,,,57,6d 15h 4m,2026-07-23T04:34:13Z,249489,0,plus ($0.00)
2026-07-16T13:45:01Z,,,,,57,6d 14h 49m,2026-07-23T04:34:13Z,249972,483,plus ($0.00)
2026-07-16T14:00:01Z,,,,,54,6d 14h 34m,2026-07-23T04:34:13Z,249972,0,plus ($0.00)
2026-07-16T14:15:02Z,,,,,54,6d 14h 19m,2026-07-23T04:34:13Z,250510,538,plus ($0.00)
2026-07-16T14:30:02Z,,,,,54,6d 14h 4m,2026-07-23T04:34:13Z,250510,0,plus ($0.00)
2026-07-16T14:45:01Z,,,,,53,6d 13h 49m,2026-07-23T04:34:13Z,251032,522,plus ($0.00)
2026-07-16T15:00:02Z,,,,,53,6d 13h 34m,2026-07-23T04:34:13Z,251032,0,plus ($0.00)
2026-07-16T15:15:01Z,,,,,53,6d 13h 19m,2026-07-23T04:34:13Z,251534,502,plus ($0.00)
2026-07-16T15:30:01Z,,,,,52,6d 13h 4m,2026-07-23T04:34:13Z,251534,0,plus ($0.00)
2026-07-16T15:45:01Z,,,,,46,6d 12h 49m,2026-07-23T04:34:13Z,252064,530,plus ($0.00)
2026-07-16T16:00:01Z,,,,,41,6d 12h 34m,2026-07-23T04:34:13Z,252064,0,plus ($0.00)
2026-07-16T16:15:01Z,,,,,34,6d 12h 19m,2026-07-23T04:34:13Z,252569,505,plus ($0.00)
2026-07-16T16:30:01Z,,,,,32,6d 12h 4m,2026-07-23T04:34:13Z,252569,0,plus ($0.00)
2026-07-16T16:45:01Z,,,,,32,6d 11h 49m,2026-07-23T04:34:13Z,253118,549,plus ($0.00)
2026-07-16T17:00:01Z,,,,,32,6d 11h 34m,2026-07-23T04:34:13Z,253118,0,plus ($0.00)
2026-07-16T17:15:01Z,,,,,31,6d 11h 19m,2026-07-23T04:34:13Z,253600,482,plus ($0.00)
2026-07-16T17:30:01Z,,,,,30,6d 11h 4m,2026-07-23T04:34:13Z,253600,0,plus ($0.00)
2026-07-16T17:45:01Z,,,,,30,6d 10h 49m,2026-07-23T04:34:13Z,254133,533,plus ($0.00)
2026-07-16T18:00:01Z,,,,,31,6d 10h 34m,2026-07-23T04:34:13Z,254133,0,plus ($0.00)
2026-07-16T18:15:01Z,,,,,31,6d 10h 19m,2026-07-23T04:34:13Z,254636,503,plus ($0.00)
2026-07-16T18:30:02Z,,,,,31,6d 10h 4m,2026-07-23T04:34:13Z,254636,0,plus ($0.00)
2026-07-16T18:45:01Z,,,,,31,6d 9h 49m,2026-07-23T04:34:13Z,255240,604,plus ($0.00)
2026-07-16T19:00:01Z,,,,,30,6d 9h 34m,2026-07-23T04:34:13Z,255240,0,plus ($0.00)
2026-07-16T19:15:01Z,,,,,30,6d 9h 19m,2026-07-23T04:34:13Z,255729,489,plus ($0.00)
2026-07-16T19:30:01Z,,,,,30,6d 9h 4m,2026-07-23T04:34:13Z,255729,0,plus ($0.00)
2026-07-16T19:45:01Z,,,,,30,6d 8h 49m,2026-07-23T04:34:13Z,256251,522,plus ($0.00)
2026-07-16T20:00:01Z,,,,,27,6d 8h 34m,2026-07-23T04:34:13Z,256251,0,plus ($0.00)
2026-07-16T20:15:01Z,,,,,29,6d 8h 19m,2026-07-23T04:34:13Z,256765,514,plus ($0.00)
2026-07-16T20:30:01Z,,,,,30,6d 8h 4m,2026-07-23T04:34:13Z,256765,0,plus ($0.00)
2026-07-16T20:45:01Z,,,,,28,6d 7h 49m,2026-07-23T04:34:13Z,257278,513,plus ($0.00)
2026-07-16T21:00:01Z,,,,,28,6d 7h 34m,2026-07-23T04:34:13Z,257278,0,plus ($0.00)
2026-07-16T21:15:01Z,,,,,29,6d 7h 19m,2026-07-23T04:34:13Z,257783,505,plus ($0.00)
2026-07-16T21:30:01Z,,,,,29,6d 7h 4m,2026-07-23T04:34:13Z,257783,0,plus ($0.00)
2026-07-16T21:45:01Z,,,,,29,6d 6h 49m,2026-07-23T04:34:13Z,258316,533,plus ($0.00)
2026-07-16T22:00:01Z,,,,,29,6d 6h 34m,2026-07-23T04:34:13Z,258316,0,plus ($0.00)
2026-07-16T22:15:01Z,,,,,29,6d 6h 19m,2026-07-23T04:34:13Z,258841,525,plus ($0.00)
2026-07-16T22:30:01Z,,,,,28,6d 6h 4m,2026-07-23T04:34:13Z,258841,0,plus ($0.00)
2026-07-16T22:45:01Z,,,,,29,6d 5h 49m,2026-07-23T04:34:13Z,259343,502,plus ($0.00)
2026-07-16T23:00:01Z,,,,,29,6d 5h 34m,2026-07-23T04:34:13Z,259343,0,plus ($0.00)
2026-07-16T23:15:01Z,,,,,28,6d 5h 19m,2026-07-23T04:34:13Z,259872,529,plus ($0.00)
2026-07-16T23:30:01Z,,,,,28,6d 5h 4m,2026-07-23T04:34:13Z,259872,0,plus ($0.00)
2026-07-16T23:45:01Z,,,,,28,6d 4h 49m,2026-07-23T04:34:13Z,260365,493,plus ($0.00)
2026-07-17T00:00:01Z,,,,,28,6d 4h 34m,2026-07-23T04:34:13Z,260365,0,plus ($0.00)
2026-07-17T00:15:02Z,,,,,28,6d 4h 19m,2026-07-23T04:34:15Z,260895,530,plus ($0.00)
2026-07-17T00:30:01Z,,,,,28,6d 4h 4m,2026-07-23T04:34:13Z,260895,0,plus ($0.00)
2026-07-17T00:45:01Z,,,,,28,6d 3h 49m,2026-07-23T04:34:13Z,261420,525,plus ($0.00)
2026-07-17T01:00:01Z,,,,,28,6d 3h 34m,2026-07-23T04:34:13Z,261420,0,plus ($0.00)
2026-07-17T01:15:01Z,,,,,27,6d 3h 19m,2026-07-23T04:34:13Z,261929,509,plus ($0.00)
2026-07-17T01:30:02Z,,,,,27,6d 3h 4m,2026-07-23T04:34:13Z,261929,0,plus ($0.00)
2026-07-17T01:45:01Z,,,,,27,6d 2h 49m,2026-07-23T04:34:13Z,262428,499,plus ($0.00)
2026-07-17T02:00:01Z,,,,,27,6d 2h 34m,2026-07-23T04:34:13Z,262428,0,plus ($0.00)
2026-07-17T02:15:01Z,,,,,27,6d 2h 19m,2026-07-23T04:34:13Z,262946,518,plus ($0.00)
2026-07-17T02:30:01Z,,,,,27,6d 2h 4m,2026-07-23T04:34:13Z,262946,0,plus ($0.00)
2026-07-17T02:45:01Z,,,,,27,6d 1h 49m,2026-07-23T04:34:13Z,263464,518,plus ($0.00)
2026-07-17T03:00:01Z,,,,,27,6d 1h 34m,2026-07-23T04:34:13Z,263464,0,plus ($0.00)
2026-07-17T03:15:01Z,,,,,26,6d 1h 19m,2026-07-23T04:34:13Z,263464,0,plus ($0.00)
2026-07-17T03:30:01Z,,,,,26,6d 1h 4m,2026-07-23T04:34:13Z,263980,516,plus ($0.00)
2026-07-17T03:45:01Z,,,,,26,6d 49m,2026-07-23T04:34:13Z,264507,527,plus ($0.00)
2026-07-17T04:00:01Z,,,,,26,6d 34m,2026-07-23T04:34:13Z,264507,0,plus ($0.00)
2026-07-17T04:15:01Z,,,,,26,6d 19m,2026-07-23T04:34:13Z,265024,517,plus ($0.00)
2026-07-17T04:30:01Z,,,,,26,6d 4m,2026-07-23T04:34:13Z,265024,0,plus ($0.00)
2026-07-17T04:45:01Z,,,,,26,5d 23h 49m,2026-07-23T04:34:13Z,265533,509,plus ($0.00)
2026-07-17T05:00:01Z,,,,,26,5d 23h 34m,2026-07-23T04:34:13Z,265533,0,plus ($0.00)
2026-07-17T05:15:01Z,,,,,26,5d 23h 19m,2026-07-23T04:34:13Z,266043,510,plus ($0.00)
2026-07-17T05:30:01Z,,,,,26,5d 23h 4m,2026-07-23T04:34:13Z,266043,0,plus ($0.00)
2026-07-17T05:45:01Z,,,,,25,5d 22h 49m,2026-07-23T04:34:13Z,266569,526,plus ($0.00)
2026-07-17T06:00:01Z,,,,,25,5d 22h 34m,2026-07-23T04:34:13Z,266569,0,plus ($0.00)
2026-07-17T06:15:01Z,,,,,25,5d 22h 19m,2026-07-23T04:34:13Z,267079,510,plus ($0.00)
2026-07-17T06:30:01Z,,,,,25,5d 22h 4m,2026-07-23T04:34:13Z,267079,0,plus ($0.00)
2026-07-17T06:45:01Z,,,,,25,5d 21h 49m,2026-07-23T04:34:14Z,267601,522,plus ($0.00)
2026-07-17T07:00:01Z,,,,,25,5d 21h 34m,2026-07-23T04:34:13Z,267601,0,plus ($0.00)
2026-07-17T07:15:01Z,,,,,25,5d 21h 19m,2026-07-23T04:34:13Z,268119,518,plus ($0.00)
2026-07-17T07:30:01Z,,,,,25,5d 21h 4m,2026-07-23T04:34:13Z,268119,0,plus ($0.00)
2026-07-17T07:45:01Z,,,,,25,5d 20h 49m,2026-07-23T04:34:13Z,268636,517,plus ($0.00)
2026-07-17T08:00:01Z,,,,,25,5d 20h 34m,2026-07-23T04:34:13Z,268636,0,plus ($0.00)
2026-07-17T08:15:01Z,,,,,25,5d 20h 19m,2026-07-23T04:34:13Z,269149,513,plus ($0.00)
2026-07-17T08:30:01Z,,,,,25,5d 20h 4m,2026-07-23T04:34:13Z,269149,0,plus ($0.00)
2026-07-17T08:45:01Z,,,,,24,5d 19h 49m,2026-07-23T04:34:13Z,269674,525,plus ($0.00)
2026-07-17T09:00:01Z,,,,,24,5d 19h 34m,2026-07-23T04:34:13Z,269674,0,plus ($0.00)
2026-07-17T09:15:01Z,,,,,24,5d 19h 19m,2026-07-23T04:34:13Z,270196,522,plus ($0.00)
2026-07-17T09:30:01Z,,,,,24,5d 19h 3m,2026-07-23T04:34:13Z,270196,0,plus ($0.00)
2026-07-17T09:45:01Z,,,,,24,5d 18h 49m,2026-07-23T04:34:13Z,270708,512,plus ($0.00)
2026-07-17T10:00:01Z,,,,,24,5d 18h 34m,2026-07-23T04:34:13Z,270708,0,plus ($0.00)
2026-07-17T10:15:01Z,,,,,,,,269212,-1496,
2026-07-17T10:30:01Z,,,,,24,5d 18h 4m,2026-07-23T04:34:13Z,269212,0,plus ($0.00)
2026-07-17T10:45:01Z,,,,,25,5d 17h 49m,2026-07-23T04:34:13Z,205656,-63556,plus ($0.00)
2026-07-17T11:00:01Z,,,,,23,5d 17h 34m,2026-07-23T04:34:13Z,205656,0,plus ($0.00)
2026-07-17T11:15:01Z,,,,,23,5d 17h 19m,2026-07-23T04:34:13Z,206321,665,plus ($0.00)
2026-07-17T11:30:01Z,,,,,23,5d 17h 4m,2026-07-23T04:34:13Z,206321,0,plus ($0.00)
2026-07-17T11:45:01Z,,,,,23,5d 16h 49m,2026-07-23T04:34:13Z,206981,660,plus ($0.00)
2026-07-17T12:00:01Z,,,,,23,5d 16h 34m,2026-07-23T04:34:13Z,206981,0,plus ($0.00)
2026-07-17T12:15:01Z,,,,,23,5d 16h 19m,2026-07-23T04:34:13Z,207663,682,plus ($0.00)
2026-07-17T12:30:01Z,,,,,23,5d 16h 4m,2026-07-23T04:34:13Z,207663,0,plus ($0.00)
2026-07-17T12:45:01Z,,,,,23,5d 15h 49m,2026-07-23T04:34:13Z,208344,681,plus ($0.00)
2026-07-17T13:00:01Z,,,,,21,5d 15h 34m,2026-07-23T04:34:13Z,208344,0,plus ($0.00)
2026-07-17T13:15:01Z,,,,,20,5d 15h 18m,2026-07-23T04:34:13Z,209018,674,plus ($0.00)
2026-07-17T13:30:01Z,,,,,20,5d 15h 4m,2026-07-23T04:34:13Z,209018,0,plus ($0.00)
2026-07-17T13:45:01Z,,,,,20,5d 14h 49m,2026-07-23T04:34:13Z,209709,691,plus ($0.00)
2026-07-17T14:00:01Z,,,,,20,5d 14h 34m,2026-07-23T04:34:13Z,209709,0,plus ($0.00)
2026-07-17T14:15:01Z,,,,,20,5d 14h 19m,2026-07-23T04:34:13Z,210383,674,plus ($0.00)
2026-07-17T14:30:01Z,,,,,20,5d 14h 4m,2026-07-23T04:34:13Z,210383,0,plus ($0.00)
2026-07-17T14:45:01Z,,,,,20,5d 13h 49m,2026-07-23T04:34:13Z,211074,691,plus ($0.00)
2026-07-17T15:00:01Z,,,,,20,5d 13h 34m,2026-07-23T04:34:13Z,211074,0,plus ($0.00)
2026-07-17T15:15:01Z,,,,,20,5d 13h 19m,2026-07-23T04:34:13Z,211744,670,plus ($0.00)
2026-07-17T15:30:01Z,,,,,20,5d 13h 4m,2026-07-23T04:34:13Z,211744,0,plus ($0.00)
2026-07-17T15:45:01Z,,,,,20,5d 12h 49m,2026-07-23T04:34:13Z,212429,685,plus ($0.00)
2026-07-17T16:00:01Z,,,,,20,5d 12h 34m,2026-07-23T04:34:13Z,212429,0,plus ($0.00)
2026-07-17T16:15:01Z,,,,,20,5d 12h 19m,2026-07-23T04:34:13Z,213110,681,plus ($0.00)
2026-07-17T16:30:01Z,,,,,20,5d 12h 4m,2026-07-23T04:34:13Z,213110,0,plus ($0.00)
2026-07-17T16:45:01Z,,,,,19,5d 11h 49m,2026-07-23T04:34:13Z,213787,677,plus ($0.00)
2026-07-17T17:00:01Z,,,,,19,5d 11h 34m,2026-07-23T04:34:13Z,213787,0,plus ($0.00)
2026-07-17T17:15:01Z,,,,,19,5d 11h 19m,2026-07-23T04:34:13Z,214469,682,plus ($0.00)
2026-07-17T17:30:01Z,,,,,19,5d 11h 4m,2026-07-23T04:34:13Z,214469,0,plus ($0.00)
2026-07-17T17:45:01Z,,,,,19,5d 10h 49m,2026-07-23T04:34:13Z,215150,681,plus ($0.00)
2026-07-17T18:00:01Z,,,,,19,5d 10h 34m,2026-07-23T04:34:13Z,215150,0,plus ($0.00)
2026-07-17T18:15:01Z,,,,,19,5d 10h 19m,2026-07-23T04:34:13Z,215831,681,plus ($0.00)
2026-07-17T18:30:01Z,,,,,19,5d 10h 4m,2026-07-23T04:34:13Z,215831,0,plus ($0.00)
2026-07-17T18:45:02Z,,,,,19,5d 9h 49m,2026-07-23T04:34:13Z,216596,765,plus ($0.00)
2026-07-17T19:00:01Z,,,,,19,5d 9h 34m,2026-07-23T04:34:13Z,216596,0,plus ($0.00)
2026-07-17T19:15:01Z,,,,,19,5d 9h 19m,2026-07-23T04:34:13Z,217279,683,plus ($0.00)
2026-07-17T19:30:01Z,,,,,19,5d 9h 4m,2026-07-23T04:34:13Z,217279,0,plus ($0.00)
2026-07-17T19:45:01Z,,,,,18,5d 8h 49m,2026-07-23T04:34:13Z,217961,682,plus ($0.00)
2026-07-17T20:00:02Z,,,,,18,5d 8h 34m,2026-07-23T04:34:13Z,217961,0,plus ($0.00)
2026-07-17T20:15:01Z,,,,,18,5d 8h 19m,2026-07-23T04:34:13Z,218651,690,plus ($0.00)
2026-07-17T20:30:01Z,,,,,18,5d 8h 4m,2026-07-23T04:34:13Z,218651,0,plus ($0.00)
2026-07-17T20:45:01Z,,,,,18,5d 7h 49m,2026-07-23T04:34:13Z,219324,673,plus ($0.00)
2026-07-17T21:00:01Z,,,,,18,5d 7h 34m,2026-07-23T04:34:13Z,219324,0,plus ($0.00)
2026-07-17T21:15:01Z,,,,,18,5d 7h 19m,2026-07-23T04:34:13Z,220003,679,plus ($0.00)
2026-07-17T21:30:01Z,,,,,18,5d 7h 4m,2026-07-23T04:34:13Z,220003,0,plus ($0.00)
2026-07-17T21:45:02Z,,,,,18,5d 6h 49m,2026-07-23T04:34:13Z,220692,689,plus ($0.00)
2026-07-17T22:00:01Z,,,,,18,5d 6h 34m,2026-07-23T04:34:13Z,220692,0,plus ($0.00)
2026-07-17T22:15:01Z,,,,,18,5d 6h 19m,2026-07-23T04:34:13Z,221370,678,plus ($0.00)
2026-07-17T22:30:01Z,,,,,18,5d 6h 4m,2026-07-23T04:34:13Z,221370,0,plus ($0.00)
2026-07-17T22:45:01Z,,,,,17,5d 5h 49m,2026-07-23T04:34:13Z,222051,681,plus ($0.00)
2026-07-17T23:00:01Z,,,,,17,5d 5h 34m,2026-07-23T04:34:13Z,222051,0,plus ($0.00)
2026-07-17T23:15:01Z,,,,,17,5d 5h 19m,2026-07-23T04:34:13Z,222729,678,plus ($0.00)
2026-07-17T23:30:01Z,,,,,17,5d 5h 4m,2026-07-23T04:34:13Z,222729,0,plus ($0.00)
2026-07-17T23:45:01Z,,,,,17,5d 4h 49m,2026-07-23T04:34:13Z,223410,681,plus ($0.00)
2026-07-18T00:00:01Z,,,,,17,5d 4h 34m,2026-07-23T04:34:13Z,223410,0,plus ($0.00)
2026-07-18T00:15:01Z,,,,,17,5d 4h 19m,2026-07-23T04:34:13Z,224092,682,plus ($0.00)
2026-07-18T00:30:01Z,,,,,17,5d 4h 4m,2026-07-23T04:34:13Z,224092,0,plus ($0.00)
2026-07-18T00:45:01Z,,,,,17,5d 3h 49m,2026-07-23T04:34:13Z,224784,692,plus ($0.00)
2026-07-18T01:00:01Z,,,,,17,5d 3h 34m,2026-07-23T04:34:13Z,224784,0,plus ($0.00)
2026-07-18T01:15:01Z,,,,,17,5d 3h 19m,2026-07-23T04:34:13Z,225454,670,plus ($0.00)
2026-07-18T01:30:01Z,,,,,17,5d 3h 4m,2026-07-23T04:34:15Z,225454,0,plus ($0.00)
2026-07-18T01:45:01Z,,,,,16,5d 2h 49m,2026-07-23T04:34:13Z,226136,682,plus ($0.00)
2026-07-18T02:00:01Z,,,,,16,5d 2h 34m,2026-07-23T04:34:13Z,226136,0,plus ($0.00)
2026-07-18T02:15:01Z,,,,,16,5d 2h 19m,2026-07-23T04:34:13Z,226810,674,plus ($0.00)
2026-07-18T02:30:02Z,,,,,16,5d 2h 4m,2026-07-23T04:34:13Z,226810,0,plus ($0.00)
2026-07-18T02:45:01Z,,,,,16,5d 1h 49m,2026-07-23T04:34:13Z,227502,692,plus ($0.00)
2026-07-18T03:00:01Z,,,,,16,5d 1h 34m,2026-07-23T04:34:13Z,227502,0,plus ($0.00)
2026-07-18T03:15:01Z,,,,,16,5d 1h 19m,2026-07-23T04:34:13Z,228188,686,plus ($0.00)
2026-07-18T03:30:01Z,,,,,,,,228188,0,
2026-07-18T03:45:01Z,,,,,100,6d 23h 49m,2026-07-25T03:34:13Z,228866,678,plus ($0.00)
2026-07-18T04:00:01Z,,,,,100,6d 23h 34m,2026-07-25T03:34:13Z,228866,0,plus ($0.00)
2026-07-18T04:15:02Z,,,,,100,6d 23h 19m,2026-07-25T03:34:13Z,229548,682,plus ($0.00)
2026-07-18T04:30:01Z,,,,,100,6d 23h 4m,2026-07-25T03:34:13Z,229548,0,plus ($0.00)
2026-07-18T04:45:01Z,,,,,99,6d 22h 49m,2026-07-25T03:34:13Z,230239,691,plus ($0.00)
2026-07-18T05:00:01Z,,,,,99,6d 22h 34m,2026-07-25T03:34:13Z,230239,0,plus ($0.00)
2026-07-18T05:15:01Z,,,,,99,6d 22h 19m,2026-07-25T03:34:13Z,230914,675,plus ($0.00)
2026-07-18T05:30:01Z,,,,,99,6d 22h 4m,2026-07-25T03:34:13Z,230914,0,plus ($0.00)
2026-07-18T05:45:01Z,,,,,99,6d 21h 49m,2026-07-25T03:34:13Z,231599,685,plus ($0.00)
2026-07-18T06:00:01Z,,,,,99,6d 21h 34m,2026-07-25T03:34:13Z,231599,0,plus ($0.00)
2026-07-18T06:15:01Z,,,,,99,6d 21h 19m,2026-07-25T03:34:13Z,232280,681,plus ($0.00)
2026-07-18T06:30:01Z,,,,,99,6d 21h 4m,2026-07-25T03:34:13Z,232280,0,plus ($0.00)
2026-07-18T06:45:01Z,,,,,99,6d 20h 49m,2026-07-25T03:34:13Z,232948,668,plus ($0.00)
2026-07-18T07:00:01Z,,,,,,,,232948,0,
2026-07-18T07:15:01Z,,,,,98,6d 20h 19m,2026-07-25T03:34:13Z,233650,702,plus ($0.00)
2026-07-18T07:30:01Z,,,,,98,6d 20h 4m,2026-07-25T03:34:13Z,233650,0,plus ($0.00)
2026-07-18T07:45:01Z,,,,,98,6d 19h 49m,2026-07-25T03:34:13Z,234323,673,plus ($0.00)
2026-07-18T08:00:02Z,,,,,98,6d 19h 34m,2026-07-25T03:34:13Z,234323,0,plus ($0.00)
2026-07-18T08:15:01Z,,,,,,,,235003,680,
2026-07-18T08:30:02Z,,,,,98,6d 19h 4m,2026-07-25T03:34:13Z,235018,15,plus ($0.00)
2026-07-18T08:45:01Z,,,,,98,6d 18h 49m,2026-07-25T03:34:13Z,235709,691,plus ($0.00)
2026-07-18T09:00:01Z,,,,,98,6d 18h 34m,2026-07-25T03:34:13Z,235709,0,plus ($0.00)
2026-07-18T09:15:01Z,,,,,97,6d 18h 19m,2026-07-25T03:34:13Z,236379,670,plus ($0.00)
2026-07-18T09:30:01Z,,,,,97,6d 18h 4m,2026-07-25T03:34:13Z,236379,0,plus ($0.00)
2026-07-18T09:45:01Z,,,,,97,6d 17h 49m,2026-07-25T03:34:13Z,237064,685,plus ($0.00)
2026-07-18T10:00:01Z,,,,,97,6d 17h 34m,2026-07-25T03:34:13Z,237064,0,plus ($0.00)
2026-07-18T10:15:01Z,,,,,96,6d 17h 19m,2026-07-25T03:34:13Z,238167,1103,plus ($0.00)
2026-07-18T10:30:01Z,,,,,95,6d 17h 4m,2026-07-25T03:34:13Z,238167,0,plus ($0.00)
2026-07-18T10:45:01Z,,,,,93,6d 16h 49m,2026-07-25T03:34:13Z,238818,651,plus ($0.00)
2026-07-18T11:00:01Z,,,,,93,6d 16h 34m,2026-07-25T03:34:13Z,238818,0,plus ($0.00)
2026-07-18T11:15:01Z,,,,,93,6d 16h 19m,2026-07-25T03:34:14Z,239502,684,plus ($0.00)
2026-07-18T11:30:01Z,,,,,93,6d 16h 4m,2026-07-25T03:34:13Z,239502,0,plus ($0.00)
2026-07-18T11:45:02Z,,,,,93,6d 15h 49m,2026-07-25T03:34:13Z,240185,683,plus ($0.00)
2026-07-18T12:00:01Z,,,,,93,6d 15h 34m,2026-07-25T03:34:13Z,240185,0,plus ($0.00)
2026-07-18T12:15:01Z,,,,,92,6d 15h 19m,2026-07-25T03:34:13Z,240864,679,plus ($0.00)
2026-07-18T12:30:02Z,,,,,92,6d 15h 4m,2026-07-25T03:34:13Z,240864,0,plus ($0.00)
2026-07-18T12:45:01Z,,,,,92,6d 14h 49m,2026-07-25T03:34:13Z,241547,683,plus ($0.00)
2026-07-18T13:00:01Z,,,,,,,,241547,0,
2026-07-18T13:15:01Z,,,,,92,6d 14h 19m,2026-07-25T03:34:14Z,242229,682,plus ($0.00)
2026-07-18T13:30:01Z,,,,,92,6d 14h 4m,2026-07-25T03:34:13Z,242229,0,plus ($0.00)
2026-07-18T13:45:01Z,,,,,92,6d 13h 49m,2026-07-25T03:34:13Z,242920,691,plus ($0.00)
2026-07-18T14:00:01Z,,,,,91,6d 13h 34m,2026-07-25T03:34:13Z,242920,0,plus ($0.00)
2026-07-18T14:15:01Z,,,,,91,6d 13h 19m,2026-07-25T03:34:13Z,243598,678,plus ($0.00)
2026-07-18T14:30:01Z,,,,,91,6d 13h 4m,2026-07-25T03:34:13Z,243598,0,plus ($0.00)
2026-07-18T14:45:01Z,,,,,91,6d 12h 49m,2026-07-25T03:34:13Z,244275,677,plus ($0.00)
2026-07-18T15:00:01Z,,,,,91,6d 12h 34m,2026-07-25T03:34:13Z,244275,0,plus ($0.00)
2026-07-18T15:15:01Z,,,,,91,6d 12h 19m,2026-07-25T03:34:13Z,244957,682,plus ($0.00)
2026-07-18T15:30:01Z,,,,,91,6d 12h 4m,2026-07-25T03:34:13Z,244957,0,plus ($0.00)
2026-07-18T15:45:01Z,,,,,90,6d 11h 49m,2026-07-25T03:34:13Z,245643,686,plus ($0.00)
2026-07-18T16:00:01Z,,,,,90,6d 11h 34m,2026-07-25T03:34:13Z,245643,0,plus ($0.00)
2026-07-18T16:15:01Z,,,,,90,6d 11h 19m,2026-07-25T03:34:13Z,246313,670,plus ($0.00)
